ID_Orden,ID_Cliente,Edad,ID_Producto,Pais,Fecha_Registro,Fecha_Ultima_Compra,Cantidad_Cancelaciones,Estado_Suscripcion,Fecha_Orden,Precio_Unitario,Cantidad,Frecuencia_Compra,Categoria_Preferida,Nombre_Producto,Categoria,Genero,Total_Orden,Target
ORD5683,CUST1683,63,PROD883,india,2020-10-11,2024-07-15,4,active,2025-05-04,3.53,7,15,home,Conditioner,beauty,male,24.709999999999997,0
ORD5684,CUST1684,40,PROD884,india,2022-04-13,2025-03-04,1,active,2025-06-11,1951.85,1,24,home,Conditioner,beauty,male,1951.85,0
ORD5685,CUST1685,64,PROD885,usa,2022-03-09,2023-01-25,3,active,2025-04-25,12.39,6,1,electronics,Dress,clothing,female,74.34,0
ORD5686,CUST1686,39,PROD886,pakistan,2021-01-06,2021-03-26,1,paused,2024-09-02,28.48,3,15,electronics,Blender,home,female,85.44,0
ORD5687,CUST1687,48,PROD887,canada,2022-03-15,2024-08-25,0,active,2022-08-04,853.97,2,14,beauty,Dumbbells,sports,male,1707.94,0
ORD5688,CUST1688,34,PROD888,usa,2020-10-24,2024-11-23,4,active,2023-07-12,149.49,4,33,beauty,Tablet,electronics,male,597.96,0
ORD5689,CUST1689,42,PROD889,usa,2021-07-05,2021-12-30,3,cancelled,2025-02-27,46.66,3,24,beauty,Running Shoes,sports,male,139.98,1
ORD5690,CUST1690,43,PROD890,uk,2023-05-18,2023-11-09,4,paused,2025-03-12,130.19,9,44,sports,Lipstick,beauty,male,1171.71,0
ORD5691,CUST1691,24,PROD891,usa,2021-04-16,2024-07-02,1,active,2022-06-13,528.2,3,11,home,Tablet,electronics,female,1584.6000000000001,0
ORD5692,CUST1692,35,PROD892,usa,2021-05-25,2023-03-30,0,active,2024-12-26,189.18,7,19,electronics,Tablet,electronics,male,1324.26,0
ORD5693,CUST1693,51,PROD893,india,2022-02-10,2024-01-17,4,active,2022-11-18,45.62,6,38,beauty,Refrigerator,home,female,273.71999999999997,0
ORD5694,CUST1694,65,PROD894,canada,2021-05-13,2024-04-19,4,cancelled,2023-01-10,86.53,5,30,clothing,Camera,electronics,male,432.65,1
ORD5695,CUST1695,39,PROD895,pakistan,2023-02-16,2024-09-05,4,cancelled,2023-09-08,19.37,9,22,electronics,Dress,clothing,female,174.33,1
ORD5696,CUST1696,65,PROD896,canada,2021-09-29,2022-11-27,5,cancelled,2023-10-03,356.89,3,11,clothing,Headphones,electronics,male,1070.67,1
ORD5697,CUST1697,47,PROD897,uk,2020-09-04,2021-08-11,4,active,2025-03-27,219.58,9,14,electronics,Basketball,sports,female,1976.22,0
ORD5698,CUST1698,31,PROD898,uk,2021-12-26,2025-07-19,4,active,2024-12-26,1371.02,1,3,beauty,Chair,home,male,1371.02,0
ORD5699,CUST1699,18,PROD899,canada,2021-09-25,2022-08-29,4,paused,2025-04-13,29.54,7,4,sports,Running Shoes,sports,male,206.78,0
ORD5700,CUST1700,55,PROD900,canada,2022-01-05,2024-07-15,4,paused,2023-06-30,155.45,4,15,sports,Conditioner,beauty,male,621.8,0
ORD5701,CUST1701,29,PROD901,canada,2023-01-29,2023-09-04,5,paused,2023-02-18,25.49,5,21,clothing,Headphones,electronics,female,127.44999999999999,0
ORD5702,CUST1702,69,PROD902,pakistan,2023-07-20,2025-08-07,5,active,2024-07-02,18.68,7,24,home,Cricket Bat,sports,female,130.76,0
ORD5703,CUST1703,65,PROD903,canada,2021-11-20,2024-03-16,5,active,2022-04-25,1143.02,1,32,clothing,Gaming Console,electronics,female,1143.02,0
ORD5704,CUST1704,56,PROD904,uk,2023-07-01,2024-03-12,3,paused,2023-11-23,17.62,9,5,home,Running Shoes,sports,female,158.58,0
ORD5705,CUST1705,31,PROD905,usa,2023-03-23,2024-12-16,2,active,2024-12-13,167.43,7,15,clothing,Foundation,beauty,female,1172.01,0
ORD5706,CUST1706,40,PROD906,uk,2023-05-02,2023-06-25,1,active,2025-07-31,244.85,5,34,beauty,Football,sports,female,1224.25,0
ORD5707,CUST1707,44,PROD907,usa,2022-05-06,2023-10-10,1,cancelled,2024-04-20,73.97,7,46,sports,Lipstick,beauty,female,517.79,1
ORD5708,CUST1708,47,PROD908,canada,2023-01-25,2024-06-15,1,active,2024-09-15,898.76,2,26,electronics,Skirt,clothing,female,1797.52,0
ORD5709,CUST1709,51,PROD909,germany,2021-01-08,2022-08-26,3,cancelled,2023-05-13,209.36,4,36,home,Refrigerator,home,male,837.44,1
ORD5710,CUST1710,22,PROD910,uk,2022-02-16,2022-03-20,5,active,2024-03-24,143.04,9,45,home,Blender,home,female,1287.36,0
ORD5711,CUST1711,19,PROD911,canada,2023-08-16,2025-02-27,4,active,2024-05-28,164.34,4,47,electronics,Shirt,clothing,male,657.36,0
ORD5712,CUST1712,67,PROD912,germany,2022-01-29,2023-01-25,2,active,2023-01-30,188.11,7,16,electronics,Blender,home,female,1316.77,0
ORD5713,CUST1713,33,PROD913,canada,2022-08-12,2025-01-13,1,cancelled,2024-05-01,343.89,5,32,electronics,Jeans,clothing,male,1719.4499999999998,1
ORD5714,CUST1714,67,PROD914,canada,2021-05-13,2021-09-10,1,cancelled,2024-06-06,291.77,4,41,home,Perfume,beauty,male,1167.08,1
ORD5715,CUST1715,67,PROD915,uk,2023-08-14,2025-06-14,5,active,2025-08-05,289.38,5,46,electronics,Gaming Console,electronics,male,1446.9,0
ORD5716,CUST1716,59,PROD916,usa,2022-04-05,2024-07-15,2,active,2024-09-11,184.92,8,12,beauty,Dress,clothing,male,1479.36,0
ORD5717,CUST1717,68,PROD917,pakistan,2021-09-02,2023-10-26,1,paused,2022-02-12,95.6,8,38,electronics,Cricket Bat,sports,female,764.8,0
ORD5718,CUST1718,46,PROD918,uk,2020-10-26,2022-01-16,4,active,2024-01-25,12.05,7,12,beauty,Tablet,electronics,male,84.35000000000001,0
ORD5719,CUST1719,34,PROD919,uk,2022-12-25,2023-05-18,3,cancelled,2024-03-14,877.48,2,45,sports,Blender,home,female,1754.96,1
ORD5720,CUST1720,36,PROD920,usa,2021-02-07,2024-08-20,3,paused,2025-07-21,129.11,7,49,home,Chair,home,female,903.7700000000001,0
ORD5721,CUST1721,18,PROD921,uk,2021-07-22,2022-05-15,1,active,2022-08-12,699.1,1,29,home,Chair,home,female,699.1,0
ORD5722,CUST1722,19,PROD922,uk,2021-01-17,2024-05-05,3,active,2023-11-20,10.32,6,4,home,Bluetooth Speaker,electronics,female,61.92,0
ORD5723,CUST1723,28,PROD923,pakistan,2022-09-16,2025-08-02,1,active,2023-01-08,196.1,9,15,home,Dress,clothing,female,1764.8999999999999,0
ORD5724,CUST1724,49,PROD924,uk,2023-02-07,2025-01-28,1,active,2025-04-07,173.64,9,16,clothing,Smartphone,electronics,male,1562.7599999999998,0
ORD5725,CUST1725,39,PROD925,india,2022-07-19,2024-12-26,5,cancelled,2024-02-01,206.65,5,43,electronics,Hoodie,clothing,female,1033.25,1
ORD5726,CUST1726,18,PROD926,canada,2023-01-04,2023-03-21,1,active,2023-11-13,477.57,1,41,clothing,Camera,electronics,male,477.57,0
ORD5727,CUST1727,53,PROD927,pakistan,2021-04-02,2022-11-22,0,active,2024-02-23,68.9,6,17,electronics,Skirt,clothing,female,413.40000000000003,0
ORD5728,CUST1728,65,PROD928,germany,2023-03-11,2024-12-16,3,active,2024-12-11,238.83,7,22,electronics,Foundation,beauty,female,1671.8100000000002,0
ORD5729,CUST1729,62,PROD929,india,2021-09-28,2025-05-23,0,paused,2021-11-14,120.28,5,46,sports,Dumbbells,sports,male,601.4,0
ORD5730,CUST1730,51,PROD930,germany,2021-03-12,2024-04-04,0,active,2023-08-25,880.32,1,30,home,Smartwatch,electronics,male,880.32,0
ORD5731,CUST1731,63,PROD931,germany,2023-04-02,2024-07-30,1,active,2023-09-20,425.19,1,8,home,Yoga Mat,sports,female,425.19,0
ORD5732,CUST1732,27,PROD932,pakistan,2023-03-31,2023-12-26,5,active,2023-12-31,436.81,3,42,beauty,Jacket,clothing,male,1310.43,0
ORD5733,CUST1733,50,PROD933,pakistan,2021-06-19,2023-04-24,0,active,2024-10-01,54.65,3,21,electronics,Basketball,sports,female,163.95,0
ORD5734,CUST1734,51,PROD934,uk,2021-12-24,2024-04-07,3,active,2022-09-30,178.57,6,33,beauty,Shampoo,beauty,male,1071.42,0
ORD5735,CUST1735,67,PROD935,canada,2021-06-30,2025-04-12,2,active,2024-07-23,18.43,9,33,clothing,Shirt,clothing,female,165.87,0
ORD5736,CUST1736,41,PROD936,india,2020-09-27,2021-07-25,1,cancelled,2024-05-04,162.13,8,24,sports,Perfume,beauty,female,1297.04,1
ORD5737,CUST1737,19,PROD937,pakistan,2021-11-09,2023-09-23,2,active,2023-09-15,215.86,4,5,sports,Dining Table,home,female,863.44,0
ORD5738,CUST1738,68,PROD938,canada,2021-04-14,2023-08-10,2,active,2024-07-19,448.02,4,4,sports,Dumbbells,sports,male,1792.08,0
ORD5739,CUST1739,24,PROD939,uk,2022-03-16,2024-07-23,1,active,2022-12-25,202.23,4,29,beauty,Moisturizer,beauty,female,808.92,0
ORD5740,CUST1740,67,PROD940,germany,2022-11-06,2024-11-08,1,active,2025-08-10,412.98,1,22,beauty,Perfume,beauty,male,412.98,0
ORD5741,CUST1741,45,PROD941,canada,2021-02-16,2021-03-27,4,cancelled,2023-07-20,187.53,4,22,home,Dumbbells,sports,male,750.12,1
ORD5742,CUST1742,52,PROD942,uk,2022-07-13,2022-12-29,1,active,2024-11-07,140.81,8,5,home,Bluetooth Speaker,electronics,male,1126.48,0
ORD5743,CUST1743,52,PROD943,india,2021-09-14,2024-10-17,1,active,2025-03-31,66.97,7,1,home,Headphones,electronics,other,468.78999999999996,0
ORD5744,CUST1744,60,PROD944,uk,2021-10-15,2024-12-27,5,active,2024-01-12,73.09,5,12,beauty,Microwave,home,female,365.45000000000005,0
ORD5745,CUST1745,49,PROD945,pakistan,2021-11-25,2023-06-13,5,active,2022-10-18,1326.91,1,3,clothing,Dining Table,home,male,1326.91,0
ORD5746,CUST1746,59,PROD946,canada,2021-04-21,2022-11-07,1,active,2021-07-12,187.35,2,23,beauty,Foundation,beauty,female,374.7,0
ORD5747,CUST1747,45,PROD947,uk,2021-06-13,2024-10-08,0,active,2022-08-13,421.14,2,23,clothing,Shampoo,beauty,female,842.28,0
ORD5748,CUST1748,37,PROD948,india,2022-04-10,2025-03-28,2,active,2022-07-18,107.87,9,31,home,Microwave,home,female,970.83,0
ORD5749,CUST1749,38,PROD949,india,2020-12-03,2023-06-11,4,active,2023-10-26,185.96,9,6,clothing,Chair,home,female,1673.64,0
ORD5750,CUST1750,44,PROD950,usa,2023-06-09,2025-03-08,3,cancelled,2024-09-29,180.94,7,34,beauty,Basketball,sports,female,1266.58,1
ORD5751,CUST1751,26,PROD951,uk,2022-05-11,2023-03-26,2,paused,2022-10-11,138.8,3,1,sports,Yoga Mat,sports,female,416.40000000000003,0
ORD5752,CUST1752,38,PROD952,pakistan,2023-05-15,2024-08-31,2,cancelled,2025-04-06,856.16,1,26,sports,Smartwatch,electronics,male,856.16,1
ORD5753,CUST1753,24,PROD953,usa,2023-07-14,2025-02-08,5,active,2024-06-09,206.67,9,8,beauty,Face Wash,beauty,male,1860.03,0
ORD5754,CUST1754,33,PROD954,india,2021-10-20,2025-02-14,2,active,2022-11-08,175.1,3,19,beauty,Tablet,electronics,male,525.3,0
ORD5755,CUST1755,58,PROD955,canada,2021-03-30,2023-03-26,5,active,2024-06-12,174.92,5,15,beauty,Moisturizer,beauty,female,874.5999999999999,0
ORD5756,CUST1756,64,PROD956,usa,2021-04-05,2023-11-30,0,cancelled,2022-01-19,406.39,3,46,beauty,Smartphone,electronics,other,1219.17,1
ORD5757,CUST1757,53,PROD957,germany,2022-09-17,2024-11-27,3,active,2023-03-11,190.94,9,43,sports,Laptop,electronics,male,1718.46,0
ORD5758,CUST1758,35,PROD958,uk,2020-11-10,2021-01-04,3,active,2025-05-06,453.96,4,17,clothing,Smartphone,electronics,male,1815.84,0
ORD5759,CUST1759,45,PROD959,india,2021-06-27,2022-06-14,3,active,2023-09-21,186.85,4,8,beauty,Football,sports,female,747.4,0
ORD5760,CUST1760,41,PROD960,germany,2021-07-12,2022-12-18,3,paused,2021-07-26,136.28,9,24,sports,Face Wash,beauty,male,1226.52,0
ORD5761,CUST1761,46,PROD961,usa,2021-05-15,2023-11-10,2,cancelled,2024-06-18,187.92,5,30,sports,Smartphone,electronics,female,939.5999999999999,1
ORD5762,CUST1762,33,PROD962,pakistan,2021-08-20,2023-11-01,5,active,2023-04-03,1779.7,1,12,sports,Face Wash,beauty,male,1779.7,0
ORD5763,CUST1763,38,PROD963,uk,2022-05-20,2023-04-10,2,active,2024-08-16,107.63,5,5,sports,Football,sports,female,538.15,0
ORD5764,CUST1764,29,PROD964,india,2023-04-10,2024-07-28,0,cancelled,2024-01-24,312.62,2,21,home,Vacuum Cleaner,home,female,625.24,1
ORD5765,CUST1765,38,PROD965,uk,2020-10-05,2024-12-04,4,paused,2021-03-31,296.94,5,36,beauty,Face Wash,beauty,female,1484.7,0
ORD5766,CUST1766,38,PROD966,uk,2023-03-04,2025-04-28,4,cancelled,2024-12-10,604.99,3,5,clothing,Blender,home,male,1814.97,1
ORD5767,CUST1767,67,PROD967,uk,2023-04-13,2025-03-10,2,active,2024-05-04,267.93,5,19,beauty,Microwave,home,female,1339.65,0
ORD5768,CUST1768,38,PROD968,india,2023-05-08,2025-07-21,0,cancelled,2025-02-15,452.36,4,48,sports,Skirt,clothing,male,1809.44,1
ORD5769,CUST1769,46,PROD969,canada,2021-12-05,2022-05-17,1,active,2022-10-11,890.55,2,24,clothing,Sneakers,clothing,male,1781.1,0
ORD5770,CUST1770,27,PROD970,usa,2021-09-22,2025-07-09,4,active,2023-05-09,345.88,2,41,home,Jacket,clothing,female,691.76,0
ORD5771,CUST1771,23,PROD971,germany,2021-01-30,2023-10-04,0,active,2022-08-17,104.9,9,26,sports,Moisturizer,beauty,male,944.1,0
ORD5772,CUST1772,67,PROD972,usa,2023-05-15,2024-01-25,1,active,2025-07-24,469.38,4,19,home,Tennis Racket,sports,male,1877.52,0
ORD5773,CUST1773,30,PROD973,uk,2022-03-31,2023-01-25,2,active,2022-08-29,1603.98,1,11,beauty,Running Shoes,sports,female,1603.98,0
ORD5774,CUST1774,50,PROD974,usa,2021-03-14,2021-06-08,4,active,2023-11-02,94.71,9,35,sports,Chair,home,other,852.39,0
ORD5775,CUST1775,47,PROD975,india,2020-12-27,2024-10-21,2,active,2023-10-10,356.64,3,10,electronics,Sofa,home,male,1069.92,0
ORD5776,CUST1776,46,PROD976,pakistan,2022-07-07,2024-01-10,2,cancelled,2022-09-30,1866.7,1,22,beauty,Perfume,beauty,female,1866.7,1
ORD5777,CUST1777,34,PROD977,usa,2023-03-18,2023-06-19,0,active,2024-12-29,163.7,9,14,clothing,Moisturizer,beauty,female,1473.3,0
ORD5778,CUST1778,45,PROD978,pakistan,2020-11-11,2022-10-18,4,cancelled,2021-12-17,155.82,4,12,sports,Cycling Helmet,sports,female,623.28,1
ORD5779,CUST1779,48,PROD979,uk,2022-07-22,2025-06-23,0,paused,2023-09-18,106.1,8,4,clothing,Refrigerator,home,male,848.8,0
ORD5780,CUST1780,22,PROD980,india,2021-12-26,2023-04-11,4,active,2022-02-18,1612.53,1,17,electronics,Conditioner,beauty,female,1612.53,0
ORD5781,CUST1781,25,PROD981,usa,2022-02-11,2022-04-25,1,active,2022-12-03,62.63,9,25,electronics,Camera,electronics,female,563.6700000000001,0
ORD5782,CUST1782,57,PROD982,india,2023-07-06,2024-06-20,2,active,2023-09-13,119.67,8,27,electronics,Laptop,electronics,female,957.36,0
ORD5783,CUST1783,47,PROD983,pakistan,2022-07-24,2023-08-01,1,active,2023-01-25,521.39,2,45,electronics,Dumbbells,sports,male,1042.78,0
ORD5784,CUST1784,50,PROD984,uk,2023-03-09,2024-11-02,5,paused,2023-03-12,206.37,9,8,clothing,Foundation,beauty,female,1857.33,0
ORD5785,CUST1785,43,PROD985,india,2023-04-11,2024-07-13,1,active,2023-10-31,415.32,4,17,sports,Nail Polish,beauty,male,1661.28,0
ORD5786,CUST1786,31,PROD986,germany,2021-08-16,2025-07-08,5,active,2024-04-14,591.74,2,27,clothing,Headphones,electronics,male,1183.48,0
ORD5787,CUST1787,47,PROD987,canada,2022-05-19,2024-07-20,3,cancelled,2025-03-12,80.74,8,33,home,Dress,clothing,female,645.92,1
ORD5788,CUST1788,24,PROD988,canada,2021-01-20,2023-01-28,2,active,2024-05-21,306.56,6,3,sports,Nail Polish,beauty,female,1839.3600000000001,0
ORD5789,CUST1789,21,PROD989,canada,2022-08-15,2025-03-06,4,cancelled,2022-10-19,355.84,5,34,beauty,Gaming Console,electronics,female,1779.1999999999998,1
ORD5790,CUST1790,61,PROD990,pakistan,2021-08-02,2023-04-24,4,paused,2024-08-03,1830.76,1,38,clothing,Refrigerator,home,female,1830.76,0
ORD5791,CUST1791,30,PROD991,pakistan,2021-03-29,2023-12-11,2,active,2022-08-29,160.18,7,5,clothing,Conditioner,beauty,male,1121.26,0
ORD5792,CUST1792,40,PROD992,india,2023-03-16,2024-02-16,0,active,2023-11-08,617.63,3,24,beauty,Face Wash,beauty,female,1852.8899999999999,0
ORD5793,CUST1793,50,PROD993,india,2021-09-21,2022-03-15,2,cancelled,2023-03-19,535.52,3,1,electronics,Football,sports,female,1606.56,1
ORD5794,CUST1794,67,PROD994,india,2020-10-15,2025-08-10,2,cancelled,2021-05-29,182.19,5,19,home,Sneakers,clothing,male,910.95,1
ORD5795,CUST1795,46,PROD995,uk,2023-03-04,2024-05-03,2,active,2024-11-14,93.02,4,41,home,Refrigerator,home,female,372.08,0
ORD5796,CUST1796,20,PROD996,canada,2022-01-22,2023-06-05,1,active,2022-11-29,166.0,8,39,beauty,Dining Table,home,male,1328.0,0
ORD5797,CUST1797,54,PROD997,india,2021-02-15,2022-09-09,0,active,2022-12-31,70.69,6,38,sports,Sofa,home,female,424.14,0
ORD5798,CUST1798,42,PROD998,uk,2021-02-08,2025-01-17,1,cancelled,2024-12-16,389.13,4,38,sports,Running Shoes,sports,female,1556.52,1
ORD5799,CUST1799,49,PROD999,germany,2022-07-26,2023-04-06,3,active,2023-09-18,775.47,1,36,home,Yoga Mat,sports,male,775.47,0
ORD5800,CUST1800,46,PROD1000,uk,2022-04-30,2024-05-09,2,active,2023-01-13,275.37,6,30,sports,Smartphone,electronics,female,1652.22,0
ORD5801,CUST1801,24,PROD1001,uk,2021-04-20,2024-10-15,2,active,2023-10-21,70.36,8,45,home,Shirt,clothing,female,562.88,0
ORD5802,CUST1802,19,PROD1002,uk,2022-11-15,2025-07-15,1,active,2023-05-24,584.12,2,38,clothing,Nail Polish,beauty,male,1168.24,0
ORD5803,CUST1803,65,PROD1003,canada,2021-04-03,2024-08-12,1,cancelled,2022-01-30,275.07,7,25,sports,Moisturizer,beauty,male,1925.49,1
ORD5804,CUST1804,19,PROD1004,usa,2021-11-20,2023-05-13,3,active,2022-07-02,228.54,6,18,beauty,Blender,home,male,1371.24,0
ORD5805,CUST1805,42,PROD1005,germany,2023-01-12,2024-02-13,2,cancelled,2024-10-03,206.83,6,3,home,Chair,home,female,1240.98,1
ORD5806,CUST1806,30,PROD1006,pakistan,2022-09-15,2022-10-26,1,active,2023-07-13,164.25,3,8,sports,Shampoo,beauty,male,492.75,0
ORD5807,CUST1807,54,PROD1007,india,2023-04-24,2024-05-15,5,paused,2025-07-03,59.56,9,15,sports,Dumbbells,sports,female,536.04,0
ORD5808,CUST1808,68,PROD1008,germany,2021-06-18,2023-04-28,0,active,2021-09-11,321.07,6,37,clothing,Football,sports,male,1926.42,0
ORD5809,CUST1809,39,PROD1009,india,2021-07-08,2023-07-15,5,cancelled,2023-07-10,1727.6,1,38,electronics,Smartphone,electronics,male,1727.6,1
ORD5810,CUST1810,39,PROD1010,uk,2021-09-24,2024-04-23,5,active,2022-09-22,636.4,1,38,clothing,Perfume,beauty,male,636.4,0
ORD5811,CUST1811,19,PROD1011,usa,2022-11-18,2023-04-04,1,active,2024-04-28,3.22,8,29,beauty,Shirt,clothing,male,25.76,0
ORD5812,CUST1812,31,PROD1012,india,2021-06-09,2022-08-04,3,paused,2022-05-05,412.53,3,15,sports,Dining Table,home,male,1237.59,0
ORD5813,CUST1813,36,PROD1013,germany,2023-02-06,2023-02-15,0,active,2023-12-16,6.28,6,23,home,Jacket,clothing,female,37.68,0
ORD5814,CUST1814,48,PROD1014,usa,2020-09-13,2023-07-11,4,active,2022-10-29,220.15,4,11,sports,Lipstick,beauty,female,880.6,0
ORD5815,CUST1815,32,PROD1015,india,2022-04-20,2022-12-19,1,active,2024-06-21,386.61,3,13,beauty,Shirt,clothing,male,1159.83,0
ORD5816,CUST1816,66,PROD1016,uk,2022-12-04,2024-07-16,1,active,2025-01-09,133.37,8,33,clothing,Jacket,clothing,male,1066.96,0
ORD5817,CUST1817,46,PROD1017,germany,2022-06-11,2024-02-21,4,paused,2023-05-02,159.66,8,27,beauty,Smartwatch,electronics,female,1277.28,0
ORD5818,CUST1818,47,PROD1018,germany,2021-03-26,2024-11-23,1,paused,2023-03-08,777.63,2,5,clothing,Moisturizer,beauty,male,1555.26,0
ORD5819,CUST1819,65,PROD1019,canada,2023-05-20,2025-05-14,0,active,2023-07-23,160.33,8,49,electronics,Tennis Racket,sports,female,1282.64,0
ORD5820,CUST1820,36,PROD1020,usa,2021-02-22,2023-04-21,3,cancelled,2021-07-29,281.82,6,38,electronics,Lipstick,beauty,female,1690.92,1
ORD5821,CUST1821,54,PROD1021,canada,2021-10-05,2023-07-11,2,active,2022-05-06,32.79,5,8,sports,Foundation,beauty,male,163.95,0
ORD5822,CUST1822,67,PROD1022,usa,2022-12-17,2023-09-11,0,active,2024-10-10,64.02,9,49,beauty,Shampoo,beauty,male,576.18,0
ORD5823,CUST1823,65,PROD1023,canada,2021-11-04,2025-02-16,5,active,2022-04-08,219.25,6,7,clothing,Vacuum Cleaner,home,female,1315.5,0
ORD5824,CUST1824,36,PROD1024,germany,2022-10-03,2025-07-29,3,cancelled,2025-07-30,240.97,3,12,home,Headphones,electronics,female,722.91,1
ORD5825,CUST1825,59,PROD1025,germany,2022-11-17,2023-04-10,0,cancelled,2024-08-06,109.65,8,33,sports,Lipstick,beauty,other,877.2,1
ORD5826,CUST1826,63,PROD1026,uk,2022-08-05,2023-01-11,5,paused,2025-02-12,147.48,4,33,electronics,Tablet,electronics,female,589.92,0
ORD5827,CUST1827,29,PROD1027,germany,2022-05-26,2023-02-19,0,cancelled,2025-05-19,285.81,4,22,sports,Shampoo,beauty,female,1143.24,1
ORD5828,CUST1828,46,PROD1028,uk,2021-08-08,2022-01-29,4,paused,2025-03-05,247.44,2,4,electronics,Shirt,clothing,male,494.88,0
ORD5829,CUST1829,61,PROD1029,pakistan,2020-11-04,2024-05-30,4,active,2025-02-28,392.68,5,24,sports,Dumbbells,sports,male,1963.4,0
ORD5830,CUST1830,21,PROD1030,usa,2021-12-09,2023-10-25,1,paused,2022-03-12,571.02,2,47,beauty,Smartwatch,electronics,female,1142.04,0
ORD5831,CUST1831,67,PROD1031,germany,2022-04-21,2023-12-22,0,active,2024-01-02,193.46,9,1,beauty,Conditioner,beauty,female,1741.14,0
ORD5832,CUST1832,60,PROD1032,canada,2022-01-26,2025-03-09,0,cancelled,2023-10-18,212.68,9,10,beauty,Chair,home,female,1914.1200000000001,1
ORD5833,CUST1833,26,PROD1033,india,2022-04-18,2024-04-26,5,active,2024-09-17,630.94,3,26,beauty,Hoodie,clothing,male,1892.8200000000002,0
ORD5834,CUST1834,47,PROD1034,pakistan,2020-10-07,2024-06-14,1,paused,2021-09-16,1649.05,1,18,beauty,Dumbbells,sports,male,1649.05,0
ORD5835,CUST1835,67,PROD1035,uk,2022-09-15,2023-02-23,5,active,2023-01-16,235.74,7,4,beauty,Vacuum Cleaner,home,female,1650.18,0
ORD5836,CUST1836,57,PROD1036,india,2022-03-29,2023-06-26,0,cancelled,2023-02-18,280.06,2,36,home,Yoga Mat,sports,other,560.12,1
ORD5837,CUST1837,61,PROD1037,canada,2021-10-03,2024-08-22,3,paused,2025-02-08,407.36,2,7,home,Chair,home,other,814.72,0
ORD5838,CUST1838,49,PROD1038,india,2021-05-01,2022-07-24,0,cancelled,2025-03-25,15.74,6,38,beauty,Football,sports,male,94.44,1
ORD5839,CUST1839,36,PROD1039,pakistan,2021-08-30,2024-07-08,5,cancelled,2022-05-16,192.7,6,6,electronics,Gaming Console,electronics,female,1156.1999999999998,1
ORD5840,CUST1840,27,PROD1040,germany,2021-04-20,2021-12-28,3,active,2023-06-08,69.18,5,36,beauty,Chair,home,female,345.90000000000003,0
ORD5841,CUST1841,42,PROD1041,germany,2023-01-17,2023-07-22,5,cancelled,2024-09-24,579.37,3,40,sports,Skirt,clothing,male,1738.1100000000001,1
ORD5842,CUST1842,32,PROD1042,india,2021-09-28,2022-03-10,1,paused,2023-05-02,394.58,3,39,beauty,Yoga Mat,sports,female,1183.74,0
ORD5843,CUST1843,62,PROD1043,canada,2020-08-31,2025-06-09,0,active,2020-09-18,225.37,5,38,beauty,Skirt,clothing,female,1126.85,0
ORD5844,CUST1844,29,PROD1044,uk,2023-06-06,2025-05-05,2,cancelled,2024-06-20,134.1,3,34,beauty,Jeans,clothing,other,402.29999999999995,1
ORD5845,CUST1845,60,PROD1045,canada,2023-01-18,2024-04-18,2,cancelled,2024-09-06,271.53,5,45,beauty,Vacuum Cleaner,home,female,1357.6499999999999,1
ORD5846,CUST1846,53,PROD1046,india,2023-01-18,2025-02-05,3,cancelled,2025-03-29,185.23,4,5,beauty,Bluetooth Speaker,electronics,female,740.92,1
ORD5847,CUST1847,28,PROD1047,germany,2021-07-24,2021-09-11,1,active,2024-02-24,659.34,3,1,beauty,Tablet,electronics,male,1978.02,0
ORD5848,CUST1848,69,PROD1048,germany,2021-12-26,2023-08-22,4,cancelled,2024-10-17,115.48,2,35,beauty,Cricket Bat,sports,female,230.96,1
ORD5849,CUST1849,23,PROD1049,germany,2021-04-01,2024-11-23,0,active,2025-06-17,216.91,4,41,beauty,Sneakers,clothing,male,867.64,0
